age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
20,Male,Health,1.952283148,TikTok,50,9.217250137,3.306194608,2.509311703,5,8.333290865,0.619713763,4,TRUE,FALSE,5,27,9.836194548,2.484649759
50,Male,Unemployed,4.268179306,Instagram,44,6.151376267,7.087454855,6.978251237,6,,1.23128765,9,FALSE,FALSE,3,6,13.04724555,6.094608033
28,Male,Health,4.991296302,Telegram,69,8.449251342,6.215486313,4.942759619,5,4.033552609,2.331903836,4,FALSE,TRUE,1,25,19.05178822,4.731842654
62,Male,IT,4.456807985,Facebook,63,10.56388757,8.581548651,7.630382529,10,4.34568767,1.032729086,3,FALSE,FALSE,2,18,19.72254234,9.171979291
22,Male,Finance,3.836410912,Telegram,59,5.512889809,5.318845426,5.40135526,2,7.091673248,,7,FALSE,FALSE,1,27,14.27894336,6.374574391
49,Female,Finance,1.027090902,Telegram,61,5.072654033,8.088594024,7.344821841,7,6.684686647,2.596079442,0,TRUE,FALSE,2,22,7.627156832,7.459036911
64,Other,Unemployed,5.666497287,Telegram,66,6.993496621,6.108173503,,3,8.926716768,0.202007356,8,TRUE,FALSE,2,15,28.27830233,3.73210886
35,Male,Student,1.996955183,Instagram,46,10.02647978,3.905790623,3.273029573,9,7.215816492,1.441076618,1,TRUE,FALSE,3,17,5.814711291,4.463859294
64,Male,Unemployed,0.080512288,Telegram,66,7.018499348,8.798420355,7.720074127,8,,2.625679672,6,TRUE,TRUE,3,20,17.60055738,6.512426389
37,Female,Student,0,Telegram,58,5.284917381,3.882792504,4.108995317,6,,1.298683704,4,FALSE,FALSE,4,2,25.24333346,5.480407233
56,Male,Education,2.436991459,Instagram,64,8.470151888,6.930557391,6.013907103,1,7.734435679,0.565966835,1,FALSE,TRUE,1,13,12.9788843,4.830196485
57,Male,IT,5.077211016,Instagram,67,5.36636499,8.695494242,7.519401031,9,4.018407808,1.369273138,2,FALSE,TRUE,4,12,12.26028202,8.410954335
45,Male,Education,,Facebook,63,5.685170817,7.475411301,6.833203421,8,4.117827526,0.31523256,3,FALSE,TRUE,1,16,7.336011316,6.174511193
30,Female,Education,4.299800005,Twitter,55,7.535920459,7.411243274,6.896463367,6,7.411921013,0.876784304,7,FALSE,FALSE,0,24,12.65604595,6.190542001
43,Female,Finance,1.577672799,Twitter,56,6.561036509,2.359050947,2.288597712,8,8.672908142,1.945272619,10,FALSE,FALSE,0,5,14.21802195,3.448589032
33,Other,Student,1.83667064,TikTok,70,9.101419006,5.408257629,5.041872636,,7.636504988,0.369051161,3,FALSE,TRUE,2,20,11.68681005,4.80532737
42,Female,Health,0,Facebook,63,10.21121414,8.926200653,7.619220978,7,6.334815144,0.973750897,6,TRUE,FALSE,1,7,5.205614918,7.245256546
27,Male,Education,4.616659347,Facebook,57,7.684451834,6.82003417,5.360373016,1,,1.489715099,0,FALSE,FALSE,2,26,11.24816887,5.217506868
46,Female,IT,1.871780773,TikTok,59,8.233125519,7.905264216,6.93997299,6,7.108421898,2.195957688,3,FALSE,FALSE,1,14,0.860915313,6.792986792
63,Female,Education,,Twitter,51,3.370555141,2.676427625,1.820784366,7,,1.134683446,3,FALSE,FALSE,1,29,12.88311626,0.62974754
55,Male,Health,2.877829053,Facebook,75,10.4380426,2.080511115,1.951496482,1,5.547037961,1.494820421,8,TRUE,TRUE,1,5,8.631706135,1.926318835
37,Female,Health,2.560052073,Instagram,65,4.759867024,2.278722059,2.383943296,9,8.087336429,1.403783882,10,FALSE,FALSE,1,25,19.07186195,
43,Female,IT,3.091707092,Twitter,78,5.157158781,7.597671404,6.750071314,1,5.12251132,,2,TRUE,FALSE,2,2,5.332670021,7.132574059
49,Female,Unemployed,4.142154114,Instagram,67,2.764815133,5.78321943,4.410515467,3,4.879930891,0.07481073,6,TRUE,FALSE,2,13,8.718635833,5.550513093
56,Male,Health,4.90192299,Facebook,53,8.084699286,5.53163079,4.957582626,3,7.284312311,0.622784118,0,FALSE,TRUE,2,4,1.647897381,2.923955036
55,Female,Health,1.265464232,Instagram,60,7.000383245,5.132451289,5.249132978,7,3.935956187,0.91569071,5,FALSE,FALSE,1,17,10.45660365,6.175990105
41,Female,Unemployed,1.172640817,TikTok,58,6.379472666,2.719203064,1.721876634,7,,2.332459685,0,FALSE,FALSE,0,4,5.950068505,1.701036665
48,Male,Health,7.188806276,Twitter,61,9.701193582,6.941189092,5.610909489,7,5.171853816,0.491682193,7,TRUE,TRUE,3,23,8.709566103,3.777792492
57,Male,Education,2.804400818,Facebook,53,9.313596938,8.369292678,7.629213993,9,3.459174571,,9,FALSE,FALSE,4,29,13.16620498,5.482289899
29,Male,IT,4.033728756,TikTok,50,8.505652213,7.943280149,7.861807461,6,6.178488776,1.500939,9,TRUE,FALSE,2,0,11.30573947,8.164371938
53,Male,Education,1.255765629,TikTok,57,7.630050374,8.641776398,,,7.166228309,0.066633016,3,TRUE,FALSE,1,30,15.11615595,7.94829769
27,Female,Unemployed,0.84066028,Facebook,44,8.582932313,3.715563387,3.037041609,8,6.132155405,0.875798815,4,TRUE,FALSE,2,7,8.989157945,1.150815726
23,Male,IT,1.55877578,Instagram,65,8.097921796,3.306191702,2.835388386,6,7.766049549,2.312581142,1,TRUE,FALSE,4,14,8.500686509,1.687456942
24,Female,Health,2.216410813,TikTok,57,10.97102107,6.709789575,6.502478386,6,6.660313256,0.41255156,6,FALSE,FALSE,1,20,0,7.505402093
48,Female,Health,3.334224768,Twitter,54,5.367620224,5.811512811,,4,7.052936879,1.031839252,1,TRUE,TRUE,1,27,3.162112032,6.814827137
44,Male,Student,7.355023008,TikTok,56,4.294535859,,6.263233075,9,5.375885825,1.791522597,7,FALSE,FALSE,3,9,0,5.674165973
25,Male,Health,3.971488571,TikTok,57,7.197382318,2.514951444,2.359839113,10,8.967449053,1.535732494,9,FALSE,FALSE,4,2,0,1.490025098
20,Male,IT,1.110793893,Instagram,55,8.314543917,3.19133985,2.341513269,9,6.077932654,1.291001841,10,FALSE,FALSE,0,30,18.21297168,4.007424856
57,Male,Finance,2.418072489,Twitter,68,6.639076142,6.822022603,6.288587712,3,10,2.550510476,10,FALSE,FALSE,1,13,17.68956411,7.653765254
64,Male,IT,1.345146206,Twitter,54,6.587174314,7.914110927,7.81591954,7,,0.878265689,10,FALSE,TRUE,3,6,16.66107936,6.1431836
38,Male,Health,0,Twitter,58,6.549237462,3.220924422,3.372717326,4,,0.054293791,9,FALSE,FALSE,1,3,26.35617941,3.090282936
18,Female,Health,2.914898941,Twitter,65,8.110741965,8.973988547,8.378702646,6,,1.026340846,2,FALSE,TRUE,2,9,8.842699002,7.548526358
62,Female,Finance,0.508814482,TikTok,61,6.246107318,4.391783542,4.033256572,2,8.971292804,1.022695124,8,FALSE,FALSE,2,9,14.08798949,2.909720197
32,Female,Health,4.426753524,Twitter,54,7.055116102,2.125543138,2.358730121,7,7.292557721,0,5,TRUE,FALSE,2,19,1.266902857,1.039756328
24,Female,Student,2.425103449,Facebook,69,9.5723776,3.823787667,3.501293167,2,3.755953392,0.563313994,0,FALSE,FALSE,2,13,14.77427257,4.4527432
32,Female,Finance,3.375801954,Telegram,59,7.94844657,6.967545113,6.402278225,4,,0.941915945,1,FALSE,TRUE,1,25,0.699257534,5.58617128
42,Female,Education,2.036588554,Telegram,65,8.48915123,4.273748504,,6,,,6,FALSE,FALSE,1,9,7.400728122,3.421636088
20,Male,Unemployed,4.479279974,Facebook,61,6.540463579,6.448918289,5.165349425,6,7.70378801,1.458617275,0,FALSE,TRUE,2,16,8.825423194,
47,Female,Student,6.013413093,TikTok,57,7.429602713,7.57997811,6.011098299,7,4.700735304,0.630972374,5,FALSE,FALSE,0,31,5.890257215,6.669627935
31,Female,IT,0.961832572,Facebook,63,8.183557293,2.709193339,,5,9.748359746,0.644820554,2,FALSE,FALSE,0,7,3.757569094,3.903508074
21,Male,Unemployed,3.115631585,Instagram,62,7.079207039,7.991850241,6.714309765,5,6.635968074,0.080554522,1,TRUE,FALSE,1,18,0.721167665,7.267492925
53,Male,Unemployed,5.455386459,TikTok,58,8.366109591,3.542746413,2.616798368,5,6.939050664,1.561953264,10,FALSE,TRUE,2,28,0,2.118259561
20,Male,Student,6.986356573,Instagram,61,8.358822597,,2.825068097,1,5.927209306,1.845482553,10,TRUE,FALSE,0,31,19.61373619,1.573822267
22,Male,Student,4.63750952,Telegram,70,7.831104781,4.313548516,4.175567003,6,6.285991645,0.94996159,3,FALSE,TRUE,5,27,12.76044699,6.070975341
42,Male,Health,3.25761482,Twitter,60,8.01719252,4.451395274,3.662877037,1,5.713127574,1.218700822,7,FALSE,TRUE,4,25,1.878897034,2.652432754
48,Male,Education,,Instagram,52,8.125279387,3.479412447,2.994682983,5,4.888417819,,5,FALSE,FALSE,1,16,16.68425044,2.357093073
28,Female,Finance,1.369715734,Telegram,57,6.632157889,7.958750373,7.125619803,7,8.088524639,1.821278252,7,FALSE,TRUE,1,25,15.44425274,6.992786443
25,Female,Unemployed,0.801858805,Instagram,67,7.952393679,2.424013686,1.993144551,2,3.107232532,1.011384704,1,FALSE,FALSE,2,13,12.26263973,2.226741761
43,Female,Student,2.749956555,TikTok,72,6.583478583,2.777336753,2.15259591,6,5.32393136,0.977141738,7,FALSE,FALSE,4,15,4.527751108,2.173351306
19,Male,Unemployed,3.093699966,TikTok,59,10.27383424,2.154355705,1.162626185,10,7.128881454,1.423763816,4,FALSE,FALSE,2,26,0,2.332773726
45,Male,Health,2.536903793,Twitter,65,5.555141294,5.646396846,4.998099903,5,8.450690783,0.066951178,10,TRUE,TRUE,1,19,17.27231674,3.672272644
65,Male,Student,3.409502858,TikTok,57,7.271097587,8.301084954,,3,7.660030133,0.5078257,6,TRUE,FALSE,2,26,8.877613847,8.571578198
27,Female,Education,2.823916105,TikTok,56,7.280495958,3.017371325,2.751021839,10,5.564624912,2.159899947,2,TRUE,FALSE,1,25,22.00550094,2.906363535
56,Male,Finance,5.594572989,Instagram,53,9.811052195,7.175132806,7.763617539,8,7.366334463,1.877727091,9,FALSE,TRUE,2,14,32.96129636,8.573721025
54,Female,Health,4.30439263,Telegram,57,3.873293242,3.859662849,3.007744167,9,5.400615291,0.891361649,4,FALSE,TRUE,1,1,17.63076512,
56,Male,Student,0,Instagram,38,8.384054856,3.158176438,2.6261244,2,5.597611875,1.442891295,8,FALSE,FALSE,2,11,11.06485934,
38,Male,Education,2.067675422,Instagram,60,9.144267919,3.019218189,2.955939118,4,6.88475297,,3,FALSE,FALSE,1,9,7.933736235,3.44852716
45,Male,IT,2.622464751,Twitter,60,1.276142766,3.742921949,,3,5.684015608,0.939981575,1,TRUE,FALSE,2,27,9.902893145,
55,Female,IT,6.123692226,Instagram,56,8.231840062,2.042798247,,9,5.791403752,1.007947349,3,FALSE,FALSE,2,28,0.678766948,2.844200695
50,Male,Education,2.039330363,TikTok,46,6.21580212,7.342412809,6.845948426,3,7.306869352,1.687475016,7,FALSE,FALSE,0,12,17.37917867,8.166815223
28,Male,Unemployed,4.563288327,TikTok,64,1.616091653,5.344711215,5.447117892,2,6.078841542,1.181570388,7,FALSE,TRUE,3,30,14.18148868,6.347437582
62,Male,Finance,0,TikTok,61,8.442838804,2.865709476,3.111825281,1,7.677049002,0.386972818,0,FALSE,TRUE,3,27,26.05371428,4.802239503
61,Female,Student,2.146706232,Telegram,59,5.741030229,,4.709248057,9,5.602854496,0.153865528,6,FALSE,FALSE,1,0,22.38852523,4.841040404
18,Male,Student,4.451747804,Twitter,72,7.072627751,6.637143275,5.637008143,1,8.777887945,2.197092286,0,FALSE,FALSE,2,13,1.229698863,7.118142434
64,Female,Education,,TikTok,67,7.760011141,7.783306551,6.862767055,7,4.516189692,2.109388297,2,TRUE,FALSE,4,6,12.38851413,7.250942247
50,Male,Student,,Twitter,57,10.53703987,6.13579094,5.689672558,5,3.979342371,0.587000025,2,TRUE,FALSE,2,5,4.308181454,
20,Male,Finance,,Facebook,60,5.104468824,7.599111909,,2,3.948347953,1.458442676,3,TRUE,FALSE,2,20,13.81697558,8.249520191
43,Female,Education,,TikTok,42,10.04453686,5.943765622,5.793757156,4,9.463680501,1.538889388,3,FALSE,FALSE,0,5,19.53496372,6.044614799
32,Male,Unemployed,2.357154185,TikTok,65,7.927986096,2.256859711,1.677504398,1,7.80079579,1.239463984,8,TRUE,FALSE,3,24,1.304546076,2.088298977
58,Female,IT,3.454810142,Instagram,63,3.553272515,2.042455936,2.556953461,8,5.208440438,1.775899197,0,FALSE,FALSE,1,2,7.426244935,2.635003348
31,Female,IT,4.17125432,Facebook,73,6.585129997,2.031570355,1.899124098,1,,0.57630931,6,FALSE,FALSE,1,5,16.31727801,0.991567753
40,Female,Health,,TikTok,62,6.004596832,5.799486369,5.850067631,10,5.25491412,0.43973577,1,FALSE,FALSE,0,23,10.65222003,5.888025887
25,Male,Unemployed,2.216956094,Facebook,66,6.902791783,2.825404961,2.599014858,2,7.678013655,0.477411482,1,TRUE,FALSE,1,15,9.188701811,0.932429286
53,Male,Unemployed,3.105104802,Twitter,62,9.063504218,4.933316222,4.849657811,6,6.867806442,0.813643629,10,TRUE,FALSE,3,26,30.18264112,3.814679597
37,Female,IT,3.639459605,Twitter,49,5.876104468,5.554039473,5.467946487,8,6.563936674,0.111698425,4,FALSE,FALSE,3,31,17.95274575,7.733575391
23,Male,Student,4.857387225,TikTok,64,5.45411253,3.609753128,3.604638581,,10,0.958020854,3,FALSE,FALSE,2,10,3.524508767,5.325247667
50,Female,Finance,,Instagram,68,7.26116106,8.481957521,7.874237472,5,4.486719453,0.933609813,5,FALSE,FALSE,0,5,13.72153187,5.734916567
45,Other,Finance,,Telegram,61,10.9721711,2.058752422,2.791676035,3,9.30949315,0.464186785,6,TRUE,FALSE,2,14,2.851484573,4.592477656
55,Female,Health,,Instagram,65,8.395532319,7.558927809,6.793869879,3,9.104446171,0.706948278,2,FALSE,FALSE,3,0,3.35191717,7.175363115
47,Male,Unemployed,6.764342863,Telegram,51,7.155695255,,1.731829409,10,5.487350246,1.238961255,3,FALSE,FALSE,2,9,12.11853469,1.187510059
63,Female,Student,0.416526196,TikTok,50,6.143704071,7.049702831,,,6.782920287,0,0,TRUE,FALSE,1,21,16.02457413,6.971123002
60,Male,Unemployed,6.925337653,TikTok,65,9.778933437,,,4,6.889813396,0.447976616,4,FALSE,FALSE,1,18,18.35177602,0.130127613
34,Female,Education,2.209890458,TikTok,52,10.2729222,5.94089654,5.310708855,6,7.776054383,2.676883695,9,FALSE,FALSE,3,0,8.808904074,6.960818026
26,Male,Health,1.45531399,TikTok,85,7.039300117,,6.836417708,1,6.134784248,0.773531306,1,FALSE,FALSE,4,12,4.38131279,
45,Male,Student,2.011123737,TikTok,56,9.414144389,5.543678904,5.010549349,7,4.54367606,1.097298737,0,FALSE,FALSE,5,7,0,5.269899222
24,Female,Education,2.8508429,Instagram,69,8.47818644,6.778481595,,4,6.970789502,1.504208842,10,TRUE,FALSE,2,19,0,
63,Female,IT,2.955314784,Twitter,63,8.146681191,4.297848396,4.206973054,10,,0.480808868,1,FALSE,FALSE,2,29,7.692005711,2.18133345
45,Female,IT,3.207356597,Instagram,70,6.963487994,3.962258657,3.36162519,10,4.231860943,0.909148444,10,TRUE,FALSE,1,4,6.550068777,3.904857639
34,Female,Education,0,Twitter,68,2.758611189,4.23934165,2.971209714,2,6.308429569,2.713894533,8,FALSE,FALSE,0,15,2.616959261,3.652316064
57,Male,Health,4.107580283,TikTok,57,10.94875083,3.911383321,4.343287832,4,5.778125531,0.100796616,4,TRUE,FALSE,1,30,28.59314403,4.482741205
65,Female,Education,6.040643842,Facebook,55,7.731524243,7.24368917,6.55484218,3,,,0,TRUE,FALSE,1,3,14.95409015,5.6044826
61,Male,Unemployed,0,Telegram,64,4.327354276,5.309730382,4.638831284,1,3.191237048,0.584242072,4,FALSE,TRUE,0,25,10.1815999,5.293998218
61,Female,Student,3.429645725,Telegram,53,5.917440173,3.602364932,2.943563062,8,6.963198311,2.644060734,1,FALSE,FALSE,0,16,1.525948938,3.166458909
22,Female,Unemployed,0.776229902,Instagram,55,8.597051871,6.516361446,6.888716565,9,5.110859639,,4,FALSE,TRUE,1,18,15.02321034,7.042799377
22,Male,Unemployed,0.653950307,Twitter,54,5.251804287,5.753182609,6.250209793,6,10,1.637655175,10,FALSE,FALSE,1,26,3.099373467,7.244828109
31,Female,Education,4.835382966,Twitter,50,7.77528252,5.618982806,4.758825631,2,7.910982742,1.621088523,6,FALSE,FALSE,3,27,3.092111759,
23,Female,Student,6.976344317,Twitter,57,8.748094392,,5.230866102,9,4.838608914,0,7,TRUE,FALSE,2,14,6.970831432,
24,Female,Student,2.935809017,Twitter,57,6.186879123,7.027564809,6.603344511,3,6.608625561,1.551833456,10,FALSE,FALSE,2,29,0,6.448714335
34,Female,IT,4.632331137,TikTok,48,5.955414188,6.862841223,6.967183262,10,6.698642765,0.258390122,3,FALSE,FALSE,3,14,0,
26,Female,Student,,Facebook,56,3.097492663,4.286458464,3.060700199,2,5.770710046,1.451538432,7,FALSE,FALSE,5,16,20.18596013,2.660170711
48,Male,Finance,0.950448959,Telegram,55,6.53334892,8.099041232,6.823687083,5,6.976949052,1.256120569,2,FALSE,FALSE,1,28,0,7.248330328
39,Female,Unemployed,0.35364283,Telegram,64,9.30983673,7.339434784,6.519857705,,8.825590843,1.268969721,6,FALSE,FALSE,1,23,7.990086181,5.403083677
62,Female,IT,5.278654333,Instagram,43,9.313650108,6.195296208,5.051415533,2,,0,3,TRUE,TRUE,2,0,11.31675011,5.496179729
26,Male,Unemployed,,Facebook,63,7.110621667,3.382516319,2.552710004,3,9.428963104,2.178654611,4,FALSE,TRUE,0,27,16.79752937,2.970695918
33,Male,IT,5.035328673,Facebook,62,5.848453491,2.150423867,2.310058212,,7.282847073,1.233507936,8,TRUE,FALSE,1,9,9.04172008,1.668010486
53,Male,Education,3.882711478,Instagram,68,9.954129463,7.407124778,6.747441508,4,8.349031833,1.236901695,4,FALSE,TRUE,2,24,23.22171148,5.156951591
51,Male,Student,0.317636937,Facebook,58,6.344689208,3.962801139,3.809958082,,6.809760058,1.23747837,8,FALSE,FALSE,1,17,4.690657188,3.609021161
62,Male,Unemployed,1.025936141,Instagram,71,7.919526063,5.442148631,5.350863827,10,4.782753731,1.790747419,1,TRUE,TRUE,0,2,4.805275128,2.853599575
30,Male,Education,7.980700396,Twitter,59,8.580686174,4.363276922,3.450988987,7,,0.96242069,7,FALSE,TRUE,2,19,11.81487472,2.997212581
36,Female,Student,0.366430288,Instagram,64,7.136461191,,3.025879114,5,5.956316249,0.523330012,2,FALSE,FALSE,1,14,9.265392465,2.747779574
29,Female,IT,0.484821365,Facebook,52,10.38438056,5.017861875,4.445567443,7,4.729201616,1.011073303,10,FALSE,FALSE,2,6,16.84489237,3.667266608
53,Female,Finance,2.694553785,Facebook,67,6.766453979,8.154573974,6.661220864,5,8.406190175,0.011181551,3,FALSE,FALSE,4,20,13.13781339,5.47866995
27,Female,Unemployed,5.315148735,Twitter,65,7.20021147,3.310252157,3.079996862,9,,2.574077105,4,FALSE,TRUE,6,12,5.176006317,3.234306394
33,Male,IT,6.223061871,Telegram,65,5.741515922,3.000074456,2.969761991,3,5.133066684,0.149447464,9,FALSE,TRUE,1,7,16.90948839,4.009498955
45,Female,Health,3.898296937,Telegram,61,6.175639903,8.634842394,7.366899613,2,6.597517461,0.868112872,2,TRUE,FALSE,1,23,11.52854881,7.529621326
36,Female,Education,3.586742073,Facebook,82,7.01542775,6.14054245,5.726811443,10,3.873577144,0.856809057,2,FALSE,FALSE,3,8,19.82250433,5.048443205
57,Female,Finance,2.947455657,TikTok,65,7.81507103,8.243008321,8.054378282,7,5.156858151,1.400299465,1,FALSE,FALSE,3,25,1.191771795,7.884801256
23,Male,Education,2.3485996,Telegram,68,6.74350381,3.885065444,2.96170722,6,6.906003091,0.348252275,3,FALSE,FALSE,1,22,13.69255545,2.95676783
21,Male,Student,3.835694053,Telegram,50,6.908301414,8.888496006,8.681071485,9,4.430071896,1.760580915,7,FALSE,FALSE,1,29,12.51818844,9.173418501
47,Male,Education,2.409175717,TikTok,58,4.045731363,3.307506926,2.030542567,10,4.565863063,0.792757034,8,FALSE,FALSE,1,6,5.537985333,1.243170225
56,Male,IT,7.087357754,Facebook,50,8.825499357,2.571239477,3.661894927,10,6.647572868,,5,FALSE,FALSE,3,3,0.14642343,
48,Male,IT,0.229853558,Telegram,60,5.28234932,6.317233047,5.947946543,,6.916082652,1.178339741,3,FALSE,TRUE,5,6,10.73908222,8.144252993
63,Female,Education,0.405573128,Twitter,63,9.759994435,,6.666066459,10,9.208290066,0.620200147,8,FALSE,FALSE,5,13,0,6.566221919
44,Female,Student,2.690389827,TikTok,49,7.085825145,2.521572064,,1,5.269126814,0.942509783,3,FALSE,TRUE,1,31,25.91983418,2.318111572
62,Male,Student,0.534310605,Twitter,72,6.304791685,6.244532401,,2,5.011384486,0.872670749,0,TRUE,TRUE,2,28,0.866076193,6.978226636
38,Female,Finance,5.604260836,TikTok,68,7.505459201,6.983467694,6.599979051,8,4.01541131,1.852720235,10,FALSE,TRUE,2,19,10.70843248,8.001853215
54,Female,IT,3.835065888,Telegram,50,4.960827796,4.592194435,4.065319207,9,6.578172248,0.604137354,6,FALSE,FALSE,1,11,0,4.451831947
26,Male,Education,4.923115926,Instagram,54,7.805190329,3.546321096,,1,6.361546741,1.553099837,5,FALSE,FALSE,2,12,7.948881438,3.855936779
52,Female,Finance,,Facebook,59,9.061432634,7.424526979,7.063032486,9,7.160138026,0.944245742,4,TRUE,FALSE,3,21,16.08112096,8.736281817
59,Male,Health,0,Facebook,52,6.840163638,3.558824051,2.76457669,8,7.908936199,1.60823795,1,FALSE,FALSE,2,19,4.489016266,1.181361463
64,Male,Finance,3.726941227,Telegram,62,7.103809749,5.831544605,5.695243711,9,5.786974186,0.15592494,10,TRUE,FALSE,2,16,0,5.2719468
38,Male,Unemployed,3.949351848,Instagram,61,9.0829429,3.346311817,3.228149881,,7.954651627,0.213399513,10,FALSE,FALSE,1,14,4.48263957,3.050878661
34,Female,Health,5.648233259,TikTok,68,6.9553323,,4.786497796,7,4.461972988,1.935093367,10,FALSE,TRUE,3,31,3.490366786,4.154196091
41,Male,Health,3.102604838,TikTok,50,8.532310785,4.780116676,3.750281557,9,,0.765870997,5,FALSE,FALSE,4,19,2.94194378,4.69936062
48,Male,Finance,3.87388596,Twitter,64,9.895821642,8.592885543,7.764770204,9,7.793149499,0.219723698,4,FALSE,TRUE,2,21,7.515810164,8.27104165
23,Male,IT,5.103651126,Facebook,67,8.732360741,5.024618948,5.09602666,4,7.202901931,0.776702044,5,FALSE,FALSE,2,2,0,4.327743865
52,Female,Finance,2.746275975,Twitter,50,5.985548694,2.991966183,2.348102519,7,4.750868846,,6,FALSE,FALSE,2,23,2.426637491,1.964493904
54,Female,Finance,,Instagram,58,10.62127942,2.949784433,2.099209298,7,8.393033989,1.371840791,3,FALSE,FALSE,5,26,6.016981837,3.44076812
30,Male,Unemployed,0.570937295,Telegram,55,6.747856931,5.286272013,4.862103871,1,8.476250835,2.208968218,9,FALSE,FALSE,3,7,0,5.249562457
42,Male,IT,,TikTok,61,7.069237452,7.774658012,6.600415907,5,4.728080016,1.207018805,1,TRUE,TRUE,2,15,4.291297218,7.451176028
49,Female,IT,1.103799412,TikTok,52,5.932885571,3.348319302,3.622088186,9,5.648277416,0.040711953,3,TRUE,FALSE,0,8,1.062775785,2.421575722
18,Female,Unemployed,5.150367294,Instagram,58,9.403918817,6.938729526,5.872615778,2,4.446991825,0.153090434,10,FALSE,FALSE,3,23,10.82907272,4.43877
